Name,Price,ReviewRatio,TotalReviews,Genres
File Destined,0,0.8706,402,"Action,Adventure,Indie"
Virtual telescope,0,0.625,16,"Indie,Simulation,Education,Early Access"
Boodunnit,0,0.6791,508,"Casual,Free To Play,Indie"
Hot Plates,0,0.4211,19,"Action,Casual,Indie,Simulation"
Mystery Trackers: Black Isle Collector's Edition,90,0.8667,15,"Adventure,Casual"
RetroVamp,60,1.0,14,"Casual,Indie"
Fear Of Nightmares: Madness Descent,0,0.725,80,"Action,Adventure,Indie,Strategy"
Rapid Fire,0,0.9355,31,Action
Beyond a Total Loss,80,1.0,27,"Action,Adventure,Indie"
DemonsTier,80,0.84,50,"Action,Adventure,Indie,RPG"
Conflict of Heroes: Awakening the Bear,80,0.5946,37,"Simulation,Strategy"
LOST EPIC,50,0.7274,1104,"Action,Indie,RPG"
青蛙跳模拟器,0,0.7317,82,"Action,Casual,Indie,RPG,Simulation"
WORLD END ECONOMiCA episode.03,50,0.9351,231,"Casual,Indie"
TesserAct,0,0.3125,16,Indie
Drox Operative 2,0,0.906,266,"Action,Indie,RPG"
Mechanic Escape,84,0.8523,792,"Action,Adventure,Indie"
Maneater,90,0.8878,17432,"Action,Adventure,Indie,RPG"
Space Turbo 2,50,0.96,25,"Casual,Indie"
Conclave,0,0.7808,73,"Indie,RPG"
Loyalty and Blood: Viktor Origins,90,0.8333,60,"Action,Adventure,Indie"
Floppa: The Dark Forest,70,0.7368,19,"Action,Adventure,Casual,Indie,RPG,Simulation"
Fech The Ferret,25,0.84,25,"Adventure,Casual,Indie,Racing,Early Access"
Chronostation,0,0.88,25,"Indie,Strategy"
The Vanishing of Ethan Carter,80,0.8838,8831,"Adventure,Indie"
World War Zero,66,0.8387,155,Action
Taxer Inc,0,0.4098,61,"Indie,Simulation,Strategy,Early Access"
Morphite,0,0.6857,105,"Action,Adventure,Indie"
Doggo Dig Down,50,0.7143,14,"Adventure,Casual,Indie"
Hunger Dungeon,0,0.7218,2279,"Action,Adventure,Free To Play,Indie,RPG,Strategy"
GolfTopia,60,0.9582,478,"Indie,Simulation,Strategy"
Bloxolotl,80,1.0,11,Casual
Emily is Away Too,0,0.9329,5977,"Adventure,Casual,Indie,RPG,Simulation"
Pilo and the Holobook,0,0.9733,75,Adventure
Finders Reapers,70,1.0,13,"Action,Casual,Indie,Strategy"
Meadow Fun!!,0,1.0,11,"Adventure,Casual,Free To Play,Indie"
The Eerie Inn,50,0.8,40,"Adventure,Indie"
Undersea 8,0,0.7273,11,"Indie,Simulation"
Snowday,0,0.8,20,"Action,Early Access"
MONITOR: The Game,0,0.8571,70,"Sexual Content,Violent,Free To Play"
Duck Life 9: The Flock,25,0.8841,164,"Adventure,Casual,Indie,Racing,Simulation,Sports"
Data Defense,0,0.9189,37,"Indie,Strategy"
The War for the West,40,0.8143,70,"Adventure,Indie,RPG"
Weapon Hacker,0,0.9429,35,"Action,Indie"
Debris Infinity,20,1.0,18,"Action,Casual,Indie,Early Access"
Heroes of Myth,40,0.8,65,"Adventure,Indie,RPG"
Witch Cram Sorceries,15,0.75,16,"Casual,Indie,RPG,Simulation,Strategy"
Anglerfish,70,0.839,267,"Action,Adventure,Indie"
BELPAESE: Homecoming,0,0.8095,21,"Adventure,Indie"
Psy High 2: High Summer,30,0.9091,11,"Adventure,Indie,RPG"
The Lost Abyss,80,0.9091,11,"Indie,RPG"
Banner of Blood,0,0.4091,22,"Action,Adventure,RPG,Strategy,Early Access"
Submarine Terror,30,0.9375,16,Adventure
The Exorcist: Legion VR (Deluxe Edition),0,0.7692,182,"Adventure,Indie,Simulation"
Andy's Apple Farm,0,0.8885,610,"Casual,Indie,Simulation,Early Access"
Zorg The Typing Warrior,20,0.8,20,"Action,Adventure,Casual,Indie"
Tlatoani: Aztec Cities,30,0.8659,82,"Indie,Simulation,Strategy,Early Access"
The Cabin: VR Escape the Room,0,0.5952,84,"Action,Adventure,Casual,Indie,Strategy"
The Battles of Spwak 3,0,0.6842,19,"Action,Free To Play,Indie,RPG"
Sleeping Dogs: Ghost Pig,0,0.7273,11,"Action,Adventure"
Eden Crafters,35,0.8666,1417,"Adventure,Indie,Simulation,Strategy,Early Access"
Boolean,0,0.9091,11,"Indie,Simulation"
Chaperone,0,0.6452,62,"Action,Adventure,Casual,Indie"
NovaMundi,0,0.6667,24,"Indie,RPG,Strategy"
Deus Ex: Invisible War,75,0.577,2291,Action
Squadron: Sky Guardians,80,0.3333,12,"Action,Indie,Simulation"
Terracards,30,0.8549,696,"Strategy,Early Access"
Ilamentia,15,0.6699,103,Indie
LEZ,0,0.757,107,"Casual,Indie,Free To Play,Early Access"
Final Exam,85,0.8432,1256,"Action,Indie"
Into the Loop,50,1.0,10,"Action,Adventure,Casual,Indie"
Hitman: Blood Money,90,0.9415,14034,Action
Sniper Tactical,0,0.4828,29,"Action,Casual,Indie,Early Access"
Joyspring,0,0.7933,150,"Adventure,Casual,Free To Play,Indie"
Obliteracers,90,0.7261,241,"Action,Indie,Racing"
Tennis Manager 25,50,0.85,20,"Indie,Simulation,Sports,Strategy"
Icky,51,0.6667,18,"Action,Casual,Indie,Simulation,Strategy"
Sonic Colors: Ultimate,70,0.6744,1330,"Action,Casual"
Singularity 5,0,0.7722,79,"Action,Indie"
One More Gate : A Wakfu Legend,60,0.8367,343,"Adventure,Indie,RPG,Strategy"
OUBEY VR – Cosmic Voyage,0,0.8,10,"Free To Play,Indie"
Fumpers,0,1.0,16,"Adventure,Casual,Indie,Racing"
PRO EVOLUTION SOCCER 2019 LITE,0,0.6123,2551,Sports
Garrison: Archangel,0,0.83,247,"Action,Indie"
The Backrooms Experiment,0,0.625,72,"Adventure,Indie,Early Access"
Budget Cuts Ultimate,70,0.9104,67,"Action,Adventure"
Rogue Continuum,0,0.8636,22,"Action,Indie,Strategy"
Mitsurugi Kamui Hikae,80,0.7997,3345,"Action,Indie"
Into the Breach,70,0.9461,20216,"Indie,RPG,Simulation,Strategy"
兵法：战国篇,0,0.8169,142,Strategy
mr.Vegan,70,0.8406,138,"Action,Casual,Indie"
Versebound,0,0.9804,51,"Action,Indie"
Death and Ladders,0,1.0,11,Indie
TerraForge,0,0.8161,87,"Casual,Indie,Simulation"
ICE AGENT,51,0.2143,14,"Indie,Simulation,Early Access"
Snowrifters VEX,0,0.8333,12,"Free To Play,Indie"
6Souls,0,0.9444,18,"Action,Adventure,Casual,Indie"
Down To One,90,0.397,2141,Action
Nemesis of the Roman Empire,0,0.9167,96,Strategy
Snow Scout,0,0.76,25,"Action,Adventure,Sports"
Maverta City,0,0.6,10,Indie
Wallpaper Builder,0,0.3438,32,"Animation & Modeling,Utilities,Video Production"
KOUR 64,0,1.0,19,"Action,Adventure,Casual,Indie"
Bite Size Terrors: Erobos Heaven,0,0.8857,70,"Adventure,Indie"
Tinykin,80,0.979,3386,"Action,Adventure,Indie"
Valnir Rok Survival RPG,0,0.4474,970,"Action,Indie,Massively Multiplayer,RPG,Early Access"
Acanthoceras,72,0.4545,11,"Adventure,Indie"
Point Perfect,83,0.6682,223,"Action,Casual,Indie"
Taekwondo Grand Prix,50,0.8261,92,"Action,Simulation,Sports"
SeaBed,50,0.9705,713,"Adventure,Casual,Indie"
Boogeyman,50,0.8065,651,"Action,Indie,Strategy"
Catizens,30,0.8398,337,"Casual,Indie,Simulation,Strategy"
Spellweaver,0,0.743,1366,"Free To Play,Indie,Massively Multiplayer,Strategy"
Epocria,65,0.8,15,"Action,Adventure,Casual,Indie,RPG,Early Access"
Dura Vita Online,0,0.6053,38,"Action,Adventure,Indie,RPG,Early Access"
Total War: WARHAMMER II,75,0.9237,124252,"Action,Strategy"
Alephant,65,0.9565,46,"Indie,Strategy"
爆战联盟,0,0.45,20,"Action,Adventure,Indie,RPG"
Badlands,50,0.2105,19,"Action,Indie"
Save Us: Island Escape,0,0.7273,11,"Action,Adventure,Indie"
The Mikado Birdgirl in Taichung,0,0.9342,76,"Adventure,Casual,Indie"
Treasure Adventure Game,0,0.9167,48,"Action,Adventure,Free To Play,Indie"
"Lux, City of Secrets",40,0.7407,27,"Adventure,Casual,Indie,RPG"
Xi,16,0.9248,266,"Adventure,Indie,RPG"
LandTraveller,0,0.9178,73,"Indie,RPG,Early Access"
Scrapnaut,0,0.7032,785,Indie
Hyperbolica,0,0.8292,1259,"Adventure,Indie"
Hello Kitty and Sanrio Friends Racing,0,0.75,156,"Casual,Racing,Sports"
Guns & Notes,50,0.7333,15,"Action,Casual,Indie"
SGS Okinawa,50,0.9,10,"Simulation,Strategy"
Space Panic Defense,0,0.4583,24,"Casual,Indie,Strategy"
Countryside Life,0,1.0,19,"Adventure,Indie"
Duck Flight Simulator 2021,79,0.6154,26,"Action,Casual,Simulation"
Five Nights at Freddy's: Security Breach,0,0.8646,64859,"Action,Adventure,Indie"
Mercenaries Rebirth: Call of the Wild Lynx,50,0.7848,79,"RPG,Strategy"
异世界生存指南,65,0.8279,244,"Action,Adventure,Indie,Massively Multiplayer,RPG"
Back to Dust - Hold it Together,35,1.0,16,Indie
The Spirit,0,0.5714,21,"Action,Adventure,Casual,Indie,RPG"
While We Wait Here,30,0.8981,1600,"Adventure,Casual,Simulation"
TOKOYO: The Tower of Perpetuity,40,0.8998,489,"Action,Indie"
Orcs Must Die! 3,75,0.8568,14083,"Action,Adventure,Indie,Strategy"
Q*bert: Rebooted,0,0.6182,165,"Action,Casual,Indie"
OVRDARK: a Do Not Open story,0,0.7727,22,"Action,Adventure,Indie"
Gold Rush! 2,70,0.7037,27,"Adventure,Indie,Strategy"
Valthirian Arc: Hero School Story,75,0.585,347,"Action,Adventure,Indie,RPG,Simulation,Strategy"
DreadStar: The Quest for Revenge,0,0.7674,43,Action
Ary and the Secret of Seasons,85,0.6355,214,"Action,Adventure,Indie,RPG"
Blaze and the Monster Machines: Axle City Racers,95,0.6842,57,Racing
Livestream 2: Escape from Togaezuka Happy Place,50,0.8706,170,"Action,Adventure,Casual,Indie"
鶴鄉戀旅,0,0.9838,185,"Adventure,Casual,Free To Play,Indie"
Blue Snake Adventures,0,0.625,16,"Action,Casual,Indie"
Family Business,50,0.875,24,"Action,Indie,Early Access"
Armored Fist 3,75,0.7561,82,Simulation
Gravulse Experimental,0,0.7476,210,"Action,Indie"
Dungeon Kitty,50,0.1887,53,"Action,Adventure,Casual,Indie,RPG"
Virtual Pool 4,0,0.8291,755,Sports
Suit for Hire,50,0.9471,510,"Action,Indie"
Plank Road,0,0.9333,15,"Casual,Strategy"
Last Anime boy: Saving loli,51,0.6711,149,"Action,Indie"
Azurael's Circle: Chapter 2,0,0.8636,22,"Adventure,Indie"
Stories school,90,0.7692,13,"Casual,Indie,Simulation"
ShapeRockets,0,0.8824,17,"Action,Indie"
Terrible Laboratory,60,0.8039,408,"Indie,RPG"
Burrito Bear,0,1.0,41,"Casual,Indie"
Planetarium 2 - Zen Odyssey,0,0.6667,12,"Casual,Indie,Simulation"
Reverie: Sweet As Edition,60,0.9286,14,"Action,Adventure,Indie"
SCS deORBIT,0,0.68,25,"Action,Adventure,Indie,Simulation"
The Dweller,83,0.9428,734,"Casual,Indie,Simulation,Strategy"
PURGE - Three vs Blood,20,0.6154,26,"Action,Adventure,Indie,Strategy"
Coffee Shop Tycoon,40,0.8485,581,"Casual,Indie,Simulation,Strategy"
Baba Is You,30,0.9781,21921,Indie
Traurig Secrets: Prologue,0,0.8421,19,"Casual,Indie"
Marle: The Labyrinth of the Black Sea,70,0.7114,149,"Adventure,Indie,RPG"
LawnMower City,40,0.6923,13,Action
Dinosaur Hunt First Blood,51,0.5023,217,"Action,Indie"
Liberty Prime,0,0.2979,94,"Action,Adventure,Indie,RPG"
Wayward Souls,0,0.7455,220,"Action,Indie,RPG"
Girl and Goblin,40,0.9062,1045,"Adventure,Casual,RPG,Strategy"
Great Deceiver,80,0.75,168,Adventure
Battle Royale Builder,0,0.6667,36,"Action,Indie"
Oddworld: Abe's Exoddus®,70,0.9461,1576,Adventure
5D Chess With Multiverse Time Travel,51,0.9677,8199,Indie
StarsOne,75,0.7356,537,"Action,Indie,Massively Multiplayer"
Pastelia Stories,0,0.6404,801,"Adventure,Indie,RPG,Strategy,Early Access"
Fury Knight,86,0.2,10,"Action,Indie"
Age of Farming,0,0.3333,33,"Indie,Simulation,Early Access"
Food Truck Simulator,55,0.687,1265,"Casual,Indie,Simulation"
Accel World VS. Sword Art Online Deluxe Edition,90,0.7415,1141,RPG
Oxygen: First Breath,0,0.8984,1594,"Indie,Simulation,Strategy,Free To Play"
Desolate Wastes: Vendor Chronicles,50,0.5714,196,"Action,Casual,Indie,Simulation,Strategy"
Robbie Swifthand and the Orb of Mysteries,50,0.9259,81,"Action,Adventure,Indie"
Fair Deal: Las Vegas,0,1.0,18,"Action,Indie"
Acre Crisis,30,0.7805,41,"Action,Adventure,Casual,Indie"
Rhythm Destruction,0,0.4552,134,"Action,Casual,Indie"
Hunted: The Demon’s Forge™,70,0.7517,1297,"Action,Adventure"
Evil is Back,30,0.8951,143,"Action,Adventure,Indie"
The Turing Test,0,0.876,7894,Adventure
Aether,20,0.85,20,"Action,Adventure,Indie,RPG,Early Access"
Tainted Grail: Conquest,70,0.9045,7601,"Action,Indie,RPG"
Hotel Dracula,0,0.5152,66,"Casual,Simulation,Strategy"
Tales of Fire,0,0.7778,18,"Adventure,Casual,Indie"
Medical verdict,0,0.5769,52,"Casual,Indie,Simulation"
Turbo Shell,0,1.0,32,"Action,Indie"
Cut to the Core,66,0.9366,142,"Casual,Indie"
Mastermine,0,0.8571,21,"Casual,Indie,Strategy"
ULTIMATE MARVEL VS. CAPCOM 3,70,0.9153,6882,Action
The KillBox: Aquarius,0,0.5111,90,Unknown
ESCAPE IT,0,0.8261,23,"Indie,Simulation,Strategy"
Thea: The Awakening,65,0.8624,3822,"Indie,RPG,Strategy"
Triple Take,85,0.9375,64,"Action,Adventure,Indie"
Tiny Tales: Hidden Objects,80,0.9643,28,Casual
Higurashi When They Cry Hou - Ch.2 Watanagashi,50,0.9672,1464,Adventure
Artisan: Going Home Again,0,1.0,14,"Casual,Indie,RPG,Simulation"
In Purr-Suit,0,1.0,18,"Casual,Indie"
Plant Tycoon,0,0.936,203,"Casual,Simulation"
The Fastest Fist,0,0.7843,51,"Action,Sports"
The Hundred Line -Last Defense Academy-,30,0.8914,5331,"Adventure,Simulation"
Rocketboat - Pilot,0,0.8,60,"Action,Adventure,Free To Play,Indie,RPG"
Hotdog Runner,0,0.9919,246,Casual
Breakneck,60,0.75,188,"Action,Racing"
Vampire: The Masquerade — Sins of the Sires,34,0.4184,141,"Action,Adventure,Casual,Indie,RPG"
GHOST at DAWN,0,0.85,60,"Action,Adventure"
Junkyard Fury,50,0.9118,34,"Action,Adventure,Indie"
ArkanoidSmoking,0,0.4615,13,"Casual,Indie"
RONIN,80,0.6975,2390,"Action,Indie"
Streets of Red : Devil's Dare Deluxe,0,0.8083,240,"Action,Indie"
Snow Bros. Wonderland,90,0.9615,26,"Action,Adventure"
Starway Fleet,60,0.6875,112,"Action,Casual,Simulation"
Field Survivor,0,1.0,11,"Action,Indie"
Neon Ships: The Type'em Up Shooter,40,0.898,49,"Action,Casual,Indie"
Last Message,0,0.88,175,"Adventure,Casual,Simulation,Free To Play"
How to Build a Flying City,30,0.8082,73,"Indie,Simulation"
Romancing SaGa 3™,70,0.7826,483,RPG
A Collection of Bad Moments,0,0.5926,27,"Action,Adventure"
Last Command,40,0.9585,2071,"Action,Indie,RPG"
Calturin,33,0.9216,51,"Action,Indie,RPG"
Tower of Chaos,75,0.7143,35,"Action,Strategy"
Carrier Command,60,0.8571,14,"Action,Simulation,Strategy"
Epic City Builder 4,90,0.7419,31,"Casual,Indie,Simulation,Strategy"
Saint Paul Pre-Alpha,0,0.7387,111,"Action,Adventure,Free To Play,Indie"
Uizuno Blade VR,0,0.4,10,"Action,Early Access"
Power Hover,72,0.9,320,"Action,Adventure,Indie,Racing"
Assault on Arnhem,0,0.4844,64,Strategy
The Story of The Flood,0,0.7532,77,"Adventure,Casual,Indie"
Anomaly Hotel,0,0.6364,11,"Adventure,Indie,Simulation"
Blocks Tracks Trains,40,0.9286,14,"Casual,Simulation"
8 Bit Space,0,0.931,29,"Adventure,Indie"
Khuga Bash!,0,1.0,14,"Action,Casual,Early Access"
Repent,20,1.0,10,"Adventure,Indie"
Mini Putt,0,1.0,19,"Casual,Indie,Sports,Early Access"
Spin Hero,40,0.7884,534,"Indie,RPG,Strategy"
Super Lobster Run,0,0.9545,66,"Action,Adventure,Casual,Indie,Racing,Simulation"
Lucky Hero,50,0.871,93,"Casual,Indie,Strategy"
The Commission 1920: Organized Crime Grand Strategy,0,0.7143,35,"Casual,Indie,Simulation,Strategy"
Taimumari: Definitive Edition,75,0.7907,301,"Action,Adventure,Indie"
街机三国,0,0.7442,43,"Adventure,Casual,Indie,Massively Multiplayer,Racing,RPG,Free To Play"
Abrix 2 - Diamond version,70,0.8428,229,"Casual,Indie,Strategy"
MAGICAL×SPIRAL,75,0.76,25,"Action,Adventure,Casual,Indie"
Viking Chess: Hnefatafl,70,0.9138,58,"Indie,Strategy"
接头 / Contact Point,0,0.7586,29,"Adventure,Casual,Indie,RPG,Strategy"
Number 217721,51,0.5,22,"Action,Adventure,Indie"
Larkin building by Frank Lloyd Wright,0,0.619,21,"Casual,Free To Play,Simulation"
Room 208,70,0.5,18,"Action,Adventure,Indie"
Grit and Valor - 1949,40,0.7961,255,"Action,Casual,Strategy"
Succubus Farm,30,0.7623,467,"Action,Adventure,RPG"
《奇门遁甲》,10,0.8979,284,"Casual,Indie,Strategy"
Yotsume God -Reunion-,33,0.9743,350,"Adventure,Casual"
BROKEN LIFE,30,1.0,30,"Adventure,Casual,Indie,Early Access"
Lodestar,50,0.7308,78,"Adventure,Indie,RPG,Simulation,Strategy"
Glass Cannon,0,1.0,15,"Action,Casual,Strategy"
unWorded,79,0.7447,47,"Adventure,Indie"
Extreme Truck Simulator,51,0.5362,69,"Casual,Indie,Racing,Simulation,Sports"
Blood of Darkness,0,0.9,10,"Action,Indie,Early Access"
Isotiles - Isometric Puzzle Game,0,0.8924,223,"Casual,Indie,Strategy"
Animal Babysister Fighter : Zombie Coming!,0,0.6923,13,"Action,Adventure,Indie,Strategy"
Rise to Ruins,0,0.8804,7652,"Indie,Simulation,Strategy"
"Warhammer 40,000: Dawn of War - Anniversary Edition",34,0.949,11206,Strategy
Purrfectly Hidden Cats - Kittenwood,30,0.9851,202,Casual
ARCADE GAME SERIES: DIG DUG,50,0.8825,570,Action
Wacky Burgers,30,0.8235,17,"Casual,Indie,Simulation"
#AkiRobots,70,0.9459,37,"Casual,Indie"
Welcome to Emba,0,0.8478,46,"Adventure,Free To Play,Indie"
Hero of Fate,70,0.8078,536,"Action,Adventure,Casual,Indie"
Proud To Love,0,0.3736,356,"Casual,RPG,Simulation"
VR Prison Escape,58,0.2,15,"Action,Casual"
Water Festa,50,0.9545,22,Action
1 multi screen media player gallery video wall photo slideshow wizard app,0,0.6522,23,"Utilities,Video Production,Early Access"
Seven Kingdoms 2 HD,60,0.8065,372,"Indie,Simulation,Strategy"
My Paper Boat,0,0.7344,64,"Adventure,Casual,Racing"
Long Live Santa!,0,0.878,3099,"Action,Free To Play,Indie"
Gravity Vector,0,0.8333,18,"Action,Casual,Simulation"
Toy Shire,25,0.9017,539,"Action,Strategy,Early Access"
Fateel - فتيل,75,0.8462,13,"Adventure,Casual,Indie"
Kagura Survivors: Endless Night,0,0.8129,2592,"Action,RPG,Free To Play,Early Access"
Moolii's Dreamland,50,0.9278,97,"Action,Adventure,Casual,Indie"
Play Cube with Uncle Billy,0,0.7059,17,"Nudity,Casual,Indie,Strategy"
3D Lover,78,0.7419,124,Casual
The Last Hope,90,0.4122,997,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy"
Incident Commander,50,0.4881,84,"Simulation,Strategy"
异世界的回响千雪之歌,40,0.8621,29,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
Scrapping Simulator,40,0.9455,55,"Casual,Indie,RPG,Simulation,Early Access"
Deep Space Gardening,70,0.68,25,"Action,Indie"
Drone Crash Course,90,0.9,10,"Adventure,Casual,Indie"
Outlanders,40,0.9136,382,"Simulation,Strategy"
Tiny Tina's Wonderlands,80,0.7247,21986,"Action,Adventure,RPG"
Clayers: Prologue,80,0.9,10,"Action,Indie"
Sub-Verge,40,0.878,41,Indie
Valiant: Resurrection,90,0.7015,67,"Adventure,Casual,Indie,RPG"
Crab Digger,79,0.8333,18,"Casual,Indie"
Stick Spartans,0,0.4167,12,"Action,Casual,Indie"
Virus ON,51,0.6667,21,"Adventure,Casual,Indie,Simulation"
Shadow Tactics: Blades of the Shogun,90,0.9605,37237,"Indie,Strategy"
The Magician's Workshop,34,0.7273,11,"Adventure,Casual,Indie,RPG"
Griddlers Victorian Picnic,70,0.3333,18,Casual
Company of Heroes: Tales of Valor,80,0.926,2311,Strategy
Fate/stay night REMASTERED,30,0.959,3143,Adventure
Battlezone Gold Edition,89,0.7839,435,Action
Crystals of Time,89,0.657,1070,"Casual,Indie"
MO:Astray,50,0.9181,4934,"Action,Adventure,Indie"
Hyphen,0,0.8788,33,"Action,Casual,Indie"
Time To Live,25,0.9231,13,"Casual,Indie,Simulation"
Diner Mania,0,0.6692,133,Casual
Gus Track Adventures VR,0,0.8333,12,"Action,Adventure,Indie"
Witchy Life Story,60,0.7874,1063,"Indie,Simulation"
Milky Way Map,0,0.8333,60,"Casual,Indie,Strategy"
StuntMANIA Reloaded,0,0.5913,115,"Adventure,Casual,Racing"
how do you Do It?,0,0.8459,2551,"Free To Play,Indie"
Cybarian: The Time Travelling Warrior,86,0.744,125,"Action,Adventure,Indie"
MicroTown,40,0.9459,462,"Indie,Strategy,Early Access"
AIdol: Artificial Intelligence Idol,50,0.6875,64,"Casual,Indie,Simulation"
Welcome to Princeland,70,0.7748,373,"Action,Adventure,Casual"
You Are Grounded,55,0.8675,83,"Indie,Simulation"
末日竟在我身边3 - Zombies Everywhere 3,51,0.9,10,"Adventure,Indie,RPG"
Pay2Win: The Tricks Exposed,0,0.5933,150,"Adventure,Casual,Indie,RPG,Simulation"
Kaori After Story,75,0.9845,452,"Adventure,Indie,RPG,Simulation"
Scribblenauts Unlimited,90,0.939,11755,"Adventure,Casual,Strategy"
Assault Suit Leynos,94,0.6223,233,Action
Mr.Bottle and his dream,50,0.85,40,"Adventure,Casual,Indie"
the World According to Girl,30,0.7115,156,"Adventure,Casual,Indie,Simulation"
Chinese Train Trip,70,0.3333,21,"Adventure,Indie,Simulation"
Hidden Champion,20,0.6154,13,"Casual,Indie,Simulation,Strategy,Early Access"
Chionophile,51,0.8693,199,Indie
Shots fired in the Dark Forest,86,0.8261,23,"Action,Adventure,Indie"
Speedgunner Ultra,0,1.0,20,Indie
Outpost: Infinity Siege,50,0.668,13066,"Action,Strategy"
Zombie Camp: Last Survivor,0,0.617,47,Action
Nicole,78,0.675,120,"Adventure,Casual,Simulation"
GOBLiiiNS5,0,0.9254,67,"Adventure,Indie"
ElementalsFight,0,0.3636,11,"Indie,Massively Multiplayer,Strategy,Early Access"
Ring the City,0,0.6942,121,"Adventure,Indie,Strategy,Early Access"
Miraculous: Rise of the Sphinx,90,0.4737,152,Adventure
WAY HOME,0,0.6897,29,"Action,Adventure,Indie,Simulation,Strategy"
VELVETIST: Prototype,0,0.8302,159,"Action,Adventure,Indie"
Jet Dancer,0,0.8,10,"Action,Indie"
Mechanized Corps: Rebirth,0,0.7,10,"Action,Indie,Simulation,Early Access"
A Year Of Rain,90,0.4398,673,"Indie,RPG,Strategy"
The Flame in the Flood,90,0.7596,7166,"Action,Adventure,Indie"
Slayer Of Traitors,88,0.234,47,"Action,Indie"
Dad's Coming,50,1.0,31,"Action,Casual,Indie"
Town of Machine,75,0.7333,30,"Action,Adventure,Indie"
The Soul Stone War,40,0.6939,98,"Adventure,Casual,Indie,RPG"
The Moon Relax,48,0.0667,15,"Action,Adventure,Indie,Simulation"
Escape from Poalet,0,0.8333,12,"Adventure,Indie"
Izanami's Dream Battle,0,0.5455,22,Action
Slave Princess Sarah,65,0.7981,104,"Action,Casual,Indie,RPG"
Hayfever,90,0.9444,54,"Adventure,Indie"
Techwars Deathmatch,0,0.6,20,"Action,Indie,Massively Multiplayer,Strategy"
Bolu,70,0.4211,19,"Action,Adventure,Casual,Indie,Simulation"
东方希莲船 ~ Ultimate Fatal Octopus,40,0.9623,53,"Action,Indie"
The Shapeshifting Detective,82,0.7743,1577,"Adventure,Indie"
My Coworker is an Idiot,55,0.8021,485,"Action,Casual,Indie,Simulation"
The Agency of Anomalies: Mystic Hospital Collector's Edition,50,1.0,19,"Adventure,Casual"
Russian World,51,0.8718,78,"Adventure,Casual,Indie"
Death Trash,20,0.9315,3533,"Action,Indie,RPG,Early Access"
Dread station,0,0.4783,23,"Action,Indie"
Cattie,30,0.9136,81,"Action,Casual"
Vampire: The Masquerade - Shadows of New York,80,0.7591,1507,Indie
Muse&Barbarian,50,0.6818,22,"Action,Indie"
Werewolf Party,75,0.8797,133,"Action,Casual,Indie,RPG,Strategy"
BeatBlasters III,85,0.3977,88,"Action,Indie"
Shrot,50,0.8969,97,"Action,Indie,Strategy"
Soul for two,0,0.7368,19,"Adventure,Indie,RPG"
Dungelot: Shattered Lands,80,0.7566,567,"Action,Indie,RPG"
The Recurrence,0,0.8462,13,"Action,Adventure,Indie"
Cosmoblaster Exodia,90,0.9,10,"Adventure,Indie"
Meme Christmas,51,0.95,20,"Action,Casual,Indie,RPG"
Stay Still,15,0.4776,67,"Action,Adventure,Indie"
EarthRoyale 3,35,0.6875,32,"Casual,Indie,Simulation,Early Access"
Marvel's Spider-Man 2,20,0.7586,19012,"Action,Adventure"
Runic Survivor,0,0.6726,226,"Action,Casual,Indie,Strategy"
Mutant Football League,0,0.9316,819,"Action,Indie,Sports"
The Flesh God,0,0.7895,19,"Action,Indie,Free To Play"
WaveCrash!!,60,1.0,18,"Action,Casual,Indie"
R.A.W. Realms of Ancient War,85,0.5063,794,"Action,RPG"
Space Menace 2,30,0.8333,12,"Action,Indie,Simulation,Strategy"
Project Rhombus,25,0.9241,1397,"Action,Casual,Indie,Free To Play"
LAMUNATION! -international-,85,0.9221,732,"Adventure,Casual,Simulation"
CONERU -DIMENSION GIRL-,25,0.9643,112,"Action,Casual,Indie"
Ziggy's Chase,30,0.5,16,"Action,Adventure,Casual,Indie"
Save Your Mother,75,0.6842,57,"Action,Adventure,Casual,Indie,RPG"
We Are Legion,0,0.3139,137,"Indie,Strategy"
SimPocalypse,70,0.6789,109,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
Rise Eterna,90,0.4239,184,"Adventure,Casual,Indie,RPG,Strategy"
The MISSING: J.J. Macfield and the Island of Memories,80,0.8906,1344,"Action,Adventure,Indie"
Crowd Control,0,0.8039,51,"Free To Play,Indie,Strategy"
EvoLife,0,0.84,25,"Simulation,Early Access"
Leap of Champions,0,0.6486,37,"Action,Indie,Massively Multiplayer,Simulation,Early Access"
Ancient Battle: Hannibal,0,0.7333,15,Strategy
Beekyr Reloaded,0,0.8925,93,"Action,Adventure,Indie"
Haunted Halls: Revenge of Doctor Blackmore Collector's Edition,50,0.6,10,"Adventure,Casual"
Math Fun,0,0.8,155,"Casual,Indie,Strategy"
Axis Football 2017,0,0.6412,170,"Simulation,Sports"
Raptor: Call of The Shadows - 2015 Edition,83,0.7232,560,"Action,Casual"
Simple VR Video Player,0,0.6948,344,"Utilities,Video Production"
VOENKOMAT,72,0.8958,48,"Adventure,Indie,Simulation"
Ancient Ruins,86,0.844,109,"Adventure,Sports"
Periodic Deliveries,66,0.6111,18,Simulation
